period,Find.Territory,Source.Territory,Find.Site,Source.Site,sites.counts
Late.Roman,Syria,Anatolia,Hama,uncertain,1
Late.Roman,Syria,Anatolia,Palmyra,Cyzicus,1
Late.Roman,Syria,Anatolia,Palmyra,Cyzicus?,1
Late.Roman,Syria,Anatolia,Palmyra,uncertain,6
Late.Roman,Syria,Anatolia,Zeugma,Amasia (Pontus),8
Late.Roman,Syria,Anatolia,Zeugma,Chalcedon,1
Late.Roman,Syria,Anatolia,Zeugma,Comana (Pontus),2
Late.Roman,Syria,Anatolia,Zeugma,Neocaesarea (Pontus),2
Late.Roman,Syria,Anatolia,Zeugma,Perinthus,1
Late.Roman,Syria,Anatolia,Zeugma,uncertain,2
Late.Roman,Syria,Anatolia,Zeugma,Zela (Pontus),1
Late.Roman,Syria,Balkans,Antioch,Thessalonica,1
Late.Roman,Syria,Balkans,Antioch/Seleucia,Siscia?,1
Late.Roman,Syria,Balkans,Antioch/Seleucia,Viminacium,1
Late.Roman,Syria,Balkans,Apamea,Megalopolis,1
Late.Roman,Syria,Balkans,Berytus,Siscia,1
Late.Roman,Syria,Balkans,Palmyra,Eastern Europe,3
Late.Roman,Syria,Balkans,Palmyra,Siscia,2
Late.Roman,Syria,Balkans,Palmyra,Siscia?,1
Late.Roman,Syria,Balkans,Zeugma,Thuria,1
Late.Roman,Syria,Balkans,Zeugma,uncertain,4
Late.Roman,Syria,Cappadocia,Antioch,Caesarea,5
Late.Roman,Syria,Cappadocia,Antioch,Tyana,1
Late.Roman,Syria,Cappadocia,Arsameia,Caesarea,1
Late.Roman,Syria,Cappadocia,Palmyra,Caesarea,1
Late.Roman,Syria,Cappadocia,Zeugma,Caesarea,1
Late.Roman,Syria,Cilicia,Antioch,Adana,1
Late.Roman,Syria,Cilicia,Antioch,Aegeae,3
Late.Roman,Syria,Cilicia,Antioch,Anazarbus,4
Late.Roman,Syria,Cilicia,Antioch,Anemurium,1
Late.Roman,Syria,Cilicia,Antioch,Colybrassus,1
Late.Roman,Syria,Cilicia,Antioch,Corycus,1
Late.Roman,Syria,Cilicia,Antioch,Soli-Pompeiopolis,1
Late.Roman,Syria,Cilicia,Berytus,Corycus,1
Late.Roman,Syria,Cilicia,Tille,Tarsus?,1
Late.Roman,Syria,Cilicia,Zeugma,Tarsus,1
Late.Roman,Syria,Cyprus,Hama,uncertain,1
Late.Roman,Syria,East,Antioch,Carrhae,3
Late.Roman,Syria,East,Antioch,Edessa,8
Late.Roman,Syria,East,Antioch,Singara,1
Late.Roman,Syria,East,Antioch,uncertain,2
Late.Roman,Syria,East,Antioch/Seleucia,uncertain,59
Late.Roman,Syria,East,Arsameia,Edessa,1
Late.Roman,Syria,East,Berytus,Carrhae?,1
Late.Roman,Syria,East,Berytus,Eastern Mint,4
Late.Roman,Syria,East,Berytus,Edessa,2
Late.Roman,Syria,East,Palmyra,Carrhae,4
Late.Roman,Syria,East,Palmyra,Edessa,8
Late.Roman,Syria,East,Palmyra,Nisibis,1
Late.Roman,Syria,East,Palmyra,Persia,1
Late.Roman,Syria,East,Palmyra,uncertain,4
Late.Roman,Syria,East,Raphanea,Carrhae,1
Late.Roman,Syria,East,Seleucia Pieria,Carrhae,1
Late.Roman,Syria,East,Tell abou Danne,uncertain,1
Late.Roman,Syria,East,Tell Barri,Singara,1
Late.Roman,Syria,East,Zeugma,Anthemusia (Ray, Iran?),1
Late.Roman,Syria,East,Zeugma,Carrhae,5
Late.Roman,Syria,East,Zeugma,Edessa,32
Late.Roman,Syria,East,Zeugma,Nisibis,2
Late.Roman,Syria,East,Zeugma,Rhesaena,8
Late.Roman,Syria,East,Zeugma,uncertain,15
Late.Roman,Syria,Egypt,Antioch,Alexandria,1
Late.Roman,Syria,Italy/Sicily,Antioch/Seleucia,Milan,3
Late.Roman,Syria,Italy/Sicily,Antioch/Seleucia,Milan?,1
Late.Roman,Syria,Italy/Sicily,Antioch/Seleucia,Rome,53
Late.Roman,Syria,Italy/Sicily,Antioch/Seleucia,Rome ,1
Late.Roman,Syria,Italy/Sicily,Antioch/Seleucia,Rome?,3
Late.Roman,Syria,Italy/Sicily,Arsameia,Rome,1
Late.Roman,Syria,Italy/Sicily,Berytus,Rome,5
Late.Roman,Syria,Italy/Sicily,Hama,Rome,5
Late.Roman,Syria,Italy/Sicily,Palmyra,Rome,1
Late.Roman,Syria,Italy/Sicily,Tell Rifa'at,Rome,2
Late.Roman,Syria,Italy/Sicily,Zeugma,Rome,6
Late.Roman,Syria,Southern Levant,Antioch,Aelia Capitolina,1
Late.Roman,Syria,Southern Levant,Antioch,Caesarea,1
Late.Roman,Syria,Southern Levant,Antioch,Neapolis,2
Late.Roman,Syria,Southern Levant,Berytus,Ascalon?,1
Late.Roman,Syria,Southern Levant,Berytus,Caesarea Maritima,1
Late.Roman,Syria,Southern Levant,Berytus,Caesarea Maritima?,1
Late.Roman,Syria,Southern Levant,Berytus,Neapolis,1
Late.Roman,Syria,Southern Levant,Berytus,uncertain,1
Late.Roman,Syria,Syria,Antioch,Antioch,880
Late.Roman,Syria,Syria,Antioch,Antioch ,1
Late.Roman,Syria,Syria,Antioch,Antioch?,5
Late.Roman,Syria,Syria,Antioch,Aradus,1
Late.Roman,Syria,Syria,Antioch,Berytus,3
Late.Roman,Syria,Syria,Antioch,Caesarea ad Libanum,1
Late.Roman,Syria,Syria,Antioch,Cyrrhus,2
Late.Roman,Syria,Syria,Antioch,Emesa,2
Late.Roman,Syria,Syria,Antioch,Heliopolis,1
Late.Roman,Syria,Syria,Antioch,Hierapolis,2
Late.Roman,Syria,Syria,Antioch,Laodicea ad Mare,17
Late.Roman,Syria,Syria,Antioch,Samosata,3
Late.Roman,Syria,Syria,Antioch,Seleucia Pieria,4
Late.Roman,Syria,Syria,Antioch,Sidon,5
Late.Roman,Syria,Syria,Antioch,Tripolis,1
Late.Roman,Syria,Syria,Antioch,Tyre,3
Late.Roman,Syria,Syria,Antioch,Zeugma,1
Late.Roman,Syria,Syria,Antioch/Seleucia,Antioch,267
Late.Roman,Syria,Syria,Antioch/Seleucia,Antioch?,1
Late.Roman,Syria,Syria,Antioch/Seleucia,Laodicea ad Mare,1
Late.Roman,Syria,Syria,Antioch/Seleucia,Tripolis,2
Late.Roman,Syria,Syria,Antioch/Seleucia,Tripolis?,5
Late.Roman,Syria,Syria,Antioch/Seleucia,uncertain,1
Late.Roman,Syria,Syria,Apamea,Antioch,27
Late.Roman,Syria,Syria,Apamea,Antioch?,13
Late.Roman,Syria,Syria,Apamea,Laodicea ad Mare,1
Late.Roman,Syria,Syria,Apamea,Samosata,2
Late.Roman,Syria,Syria,Arsameia,Antioch,2
Late.Roman,Syria,Syria,Arsameia,Laodicea ad Mare?,1
Late.Roman,Syria,Syria,Arsameia,Samosata,2
Late.Roman,Syria,Syria,Berytus,Antioch,45
Late.Roman,Syria,Syria,Berytus,Berytus,59
Late.Roman,Syria,Syria,Berytus,Byblus,2
Late.Roman,Syria,Syria,Berytus,Caesarea ad Libanum,1
Late.Roman,Syria,Syria,Berytus,Heliopolis,6
Late.Roman,Syria,Syria,Berytus,Laodicea ad Mare,2
Late.Roman,Syria,Syria,Berytus,Sidon,7
Late.Roman,Syria,Syria,Berytus,Tripolis,9
Late.Roman,Syria,Syria,Berytus,Tyre,2
Late.Roman,Syria,Syria,Gindaros,Antioch,5
Late.Roman,Syria,Syria,Gindaros,Antioch?,5
Late.Roman,Syria,Syria,Hama,Antioch,28
Late.Roman,Syria,Syria,Hama,Emesa,2
Late.Roman,Syria,Syria,Hama,Heliopolis,1
Late.Roman,Syria,Syria,Hama,Hierapolis,1
Late.Roman,Syria,Syria,Hama,Laodicea ad Mare,5
Late.Roman,Syria,Syria,Hama,Tripolis,3
Late.Roman,Syria,Syria,Hama,uncertain,4
Late.Roman,Syria,Syria,Palmyra,Antioch,54
Late.Roman,Syria,Syria,Palmyra,Antioch?,1
Late.Roman,Syria,Syria,Palmyra,Berytus,2
Late.Roman,Syria,Syria,Palmyra,Byblus,1
Late.Roman,Syria,Syria,Palmyra,Damascus,3
Late.Roman,Syria,Syria,Palmyra,Damascus?,1
Late.Roman,Syria,Syria,Palmyra,Emesa,2
Late.Roman,Syria,Syria,Palmyra,Laodicea Mare,1
Late.Roman,Syria,Syria,Palmyra,Palmyra,42
Late.Roman,Syria,Syria,Palmyra,Seleucia Pieria,2
Late.Roman,Syria,Syria,Palmyra,Sidon,1
Late.Roman,Syria,Syria,Palmyra,Tripolis,2
Late.Roman,Syria,Syria,Palmyra,Tyre,1
Late.Roman,Syria,Syria,Perrhe,Antioch,6
Late.Roman,Syria,Syria,Perrhe,Gabala,2
Late.Roman,Syria,Syria,Perrhe,Laodicea ad Mare,1
Late.Roman,Syria,Syria,Perrhe,Samosata,3
Late.Roman,Syria,Syria,Perrhe,uncertain,1
Late.Roman,Syria,Syria,Ras Shamra,Laodicea ad Mare,1
Late.Roman,Syria,Syria,Seleucia Pieria,Antioch,11
Late.Roman,Syria,Syria,Seleucia Pieria,Laodicea ad Mare,1
Late.Roman,Syria,Syria,Seleucia Pieria,Seleucia Pieria,22
Late.Roman,Syria,Syria,Tell Rifa'at,Antioch,3
Late.Roman,Syria,Syria,Tell Rifa'at,uncertain,1
Late.Roman,Syria,Syria,Tille,Antioch,3
Late.Roman,Syria,Syria,Tille,Samosata,1
Late.Roman,Syria,Syria,Tille,Samosata?,1
Late.Roman,Syria,Syria,Tyre,Berytus,1
Late.Roman,Syria,Syria,Tyre,Orthosia,1
Late.Roman,Syria,Syria,Tyre,Sidon,4
Late.Roman,Syria,Syria,Tyre,Tyre,2
Late.Roman,Syria,Syria,Zeugma,Antioch,16
Late.Roman,Syria,Syria,Zeugma,Damascus,1
Late.Roman,Syria,Syria,Zeugma,Gabala,1
Late.Roman,Syria,Syria,Zeugma,Hierapolis,2
Late.Roman,Syria,Syria,Zeugma,Laodicea ad Mare,1
Late.Roman,Syria,Syria,Zeugma,Laodicea ad Mare?,1
Late.Roman,Syria,Syria,Zeugma,Seleucia Pieria,1
Late.Roman,Syria,Syria,Zeugma,Sidon,1
Late.Roman,Syria,Syria,Zeugma,Tyre,1
Late.Roman,Syria,Syria,Zeugma,Zeugma,26
Late.Roman,West,Anatolia,Bath,Constantinople,1
Late.Roman,West,Anatolia,Bath,Cyzicus,1
Late.Roman,West,Anatolia,Conimbriga,Cyzicus,2
Late.Roman,West,Balkans,Bath,Siscia,15
Late.Roman,West,Balkans,Conimbriga,Serdica,1
Late.Roman,West,Balkans,Conimbriga,Siscia,23
Late.Roman,West,Balkans,Conimbriga,Viminacium,1
Late.Roman,West,Balkans,Idanha-a-Velha,Siscia,1
Late.Roman,West,Balkans,Silchester,Siscia,2
Late.Roman,West,East,Bath,uncertain,9
Late.Roman,West,Italy/Sicily,Bath,Milan,45
Late.Roman,West,Italy/Sicily,Bath,Rome,570
Late.Roman,West,Italy/Sicily,Conimbriga,Milan,12
Late.Roman,West,Italy/Sicily,Conimbriga,Rome,406
Late.Roman,West,Italy/Sicily,Conimbriga,uncertain,3
Late.Roman,West,Italy/Sicily,Haltonchesters,Rome,2
Late.Roman,West,Italy/Sicily,Idanha-a-Velha,Milan,5
Late.Roman,West,Italy/Sicily,Idanha-a-Velha,Rome,28
Late.Roman,West,Italy/Sicily,Segobriga,Rome,11
Late.Roman,West,Italy/Sicily,Silchester,Milan,7
Late.Roman,West,Italy/Sicily,Silchester,Rome,64
Late.Roman,West,Syria,Bath,Antioch,3
Late.Roman,West,Syria,Conimbriga,Antioch,1
Late.Roman,West,Syria,Haltonchesters,Antioch,1
Late.Roman,West,Syria,Idanha-a-Velha,Antioch,2
Late.Roman,West,West,Bath,Cologne,119
Late.Roman,West,West,Bath,Lugdunum,86
Late.Roman,West,West,Bath,Ticinum,9
Late.Roman,West,West,Conimbriga,Cologne,8
Late.Roman,West,West,Conimbriga,Ticinum,4
Late.Roman,West,West,Conimbriga,Treves,7
Late.Roman,West,West,Conimbriga,uncertain,3
Late.Roman,West,West,Idanha-a-Velha,Trier,1
Late.Roman,West,West,Silchester,Koln?,2
Late.Roman,West,West,Silchester,Ticinum,1
Late.Roman,West,West,Silchester,Trier?,1
Late.Roman,West,West,Silchester,uncertain,1
Late.Antiquity,Africa,Anatolia,Carthage,Cyzicus,1
Late.Antiquity,Africa,Anatolia,Carthage,Nicomedia,1
Late.Antiquity,Africa,Anatolia,Cyrene,Cyzicus,1
Late.Antiquity,Africa,Anatolia,Cyrene,Heraclea,1
Late.Antiquity,Africa,Anatolia,Sabratha,Constantinople,3
Late.Antiquity,Africa,Anatolia,Sabratha,Cyzicus,3
Late.Antiquity,Africa,Balkans,Carthage,Siscia,2
Late.Antiquity,Africa,Balkans,Carthage,Thessalonica,1
Late.Antiquity,Africa,Balkans,Cyrene,Siscia,1
Late.Antiquity,Africa,Balkans,Sabratha,Siscia,1
Late.Antiquity,Africa,Egypt,Cyrene,Alexandria,3
Late.Antiquity,Africa,Egypt,Sabratha,Alexandria,1
Late.Antiquity,Africa,Italy/Sicily,Carthage,Aquileia,1
Late.Antiquity,Africa,Italy/Sicily,Carthage,Rome,22
Late.Antiquity,Africa,Italy/Sicily,Cyrene,Rome,2
Late.Antiquity,Africa,Italy/Sicily,Sabratha,Aquileia,2
Late.Antiquity,Africa,Italy/Sicily,Sabratha,Rome,5
Late.Antiquity,Africa,Syria,Cyrene,Antioch,1
Late.Antiquity,Africa,Syria,Sabratha,Antioch,1
Late.Antiquity,Africa,West,Carthage,Arles,1
Late.Antiquity,Africa,West,Sabratha,Arles,1
Late.Antiquity,Africa,West,Sabratha,Lyon,1
Late.Antiquity,Anatolia,Africa,Hierapolis,Carthage,1
Late.Antiquity,Anatolia,Africa,Sardis,Carthage,1
Late.Antiquity,Anatolia,Anatolia,Andriake (Myra),Constantinople,4
Late.Antiquity,Anatolia,Anatolia,Andriake (Myra),Cyzicus,8
Late.Antiquity,Anatolia,Anatolia,Andriake (Myra),Heraclea,1
Late.Antiquity,Anatolia,Anatolia,Andriake (Myra),Nicomedia,3
Late.Antiquity,Anatolia,Anatolia,Aphrodisias,Aphrodisias,41
Late.Antiquity,Anatolia,Anatolia,Aphrodisias,Cyzicus,26
Late.Antiquity,Anatolia,Anatolia,Aphrodisias,Ephesus,1
Late.Antiquity,Anatolia,Anatolia,Aphrodisias,Ephesus?,1
Late.Antiquity,Anatolia,Anatolia,Aphrodisias,Heraclea,14
Late.Antiquity,Anatolia,Anatolia,Ephesus,Constantinople,13
Late.Antiquity,Anatolia,Anatolia,Ephesus,Cyzicus,17
Late.Antiquity,Anatolia,Anatolia,Ephesus,Cyzicus?,2
Late.Antiquity,Anatolia,Anatolia,Ephesus,Heraclea,3
Late.Antiquity,Anatolia,Anatolia,Ephesus,Nicomedia,8
Late.Antiquity,Anatolia,Anatolia,Ephesus,uncertain,21
Late.Antiquity,Anatolia,Anatolia,Hierapolis,Constantinople,33
Late.Antiquity,Anatolia,Anatolia,Hierapolis,Cyzicus,80
Late.Antiquity,Anatolia,Anatolia,Hierapolis,Heraclea,12
Late.Antiquity,Anatolia,Anatolia,Hierapolis,Hierapolis,6
Late.Antiquity,Anatolia,Anatolia,Hierapolis,Nicomedia,33
Late.Antiquity,Anatolia,Anatolia,Hierapolis,uncertain,1
Late.Antiquity,Anatolia,Anatolia,Niksar,Constantinople,5
Late.Antiquity,Anatolia,Anatolia,Niksar,Cyzicus,6
Late.Antiquity,Anatolia,Anatolia,Niksar,Nicomedia,9
Late.Antiquity,Anatolia,Anatolia,Pergamon,Constantinople,2
Late.Antiquity,Anatolia,Anatolia,Pergamon,Cyzicus,10
Late.Antiquity,Anatolia,Anatolia,Pergamon,Heraclea,4
Late.Antiquity,Anatolia,Anatolia,Sagalassos,Constantinople,39
Late.Antiquity,Anatolia,Anatolia,Sagalassos,Constantinople?,1
Late.Antiquity,Anatolia,Anatolia,Sagalassos,Cyzicus,27
Late.Antiquity,Anatolia,Anatolia,Sagalassos,Heraclea,4
Late.Antiquity,Anatolia,Anatolia,Sagalassos,Nicomedia,47
Late.Antiquity,Anatolia,Anatolia,Sagalassos,Nicomedia?,4
Late.Antiquity,Anatolia,Anatolia,Sagalassos,uncertain,3
Late.Antiquity,Anatolia,Anatolia,Sardis,Ancyra (Phrygia),1
Late.Antiquity,Anatolia,Anatolia,Sardis,Antioch ad Meandrum (Caria),1
Late.Antiquity,Anatolia,Anatolia,Sardis,Aphrodisias,1
Late.Antiquity,Anatolia,Anatolia,Sardis,Attalea (Lydia),2
Late.Antiquity,Anatolia,Anatolia,Sardis,Constantinople,488
Late.Antiquity,Anatolia,Anatolia,Sardis,Cyzicus,704
Late.Antiquity,Anatolia,Anatolia,Sardis,Elaea (Aeolis),1
Late.Antiquity,Anatolia,Anatolia,Sardis,Eumeneia (Phrygia),1
Late.Antiquity,Anatolia,Anatolia,Sardis,Heraclea,167
Late.Antiquity,Anatolia,Anatolia,Sardis,Nicomedia,264
Late.Antiquity,Anatolia,Anatolia,Sardis,Sebaste (Phrygia),1
Late.Antiquity,Anatolia,Anatolia,Sardis,Thyatira,1
Late.Antiquity,Anatolia,Anatolia,Side,Constantinople,29
Late.Antiquity,Anatolia,Anatolia,Side,Cyzicus,43
Late.Antiquity,Anatolia,Anatolia,Side,Heraclea,14
Late.Antiquity,Anatolia,Anatolia,Side,Magydos (Pamphylia),1
Late.Antiquity,Anatolia,Anatolia,Side,Nicomedia,39
Late.Antiquity,Anatolia,Anatolia,Side,Selge (Pisidia),1
Late.Antiquity,Anatolia,Anatolia,Side,Side,1
Late.Antiquity,Anatolia,Anatolia,Side,Sillyon,1
Late.Antiquity,Anatolia,Anatolia,Troy,Constantinople,8
Late.Antiquity,Anatolia,Anatolia,Troy,Cyzicus,20
Late.Antiquity,Anatolia,Anatolia,Troy,Heraclea,23
Late.Antiquity,Anatolia,Anatolia,Troy,Nicomedia,14
Late.Antiquity,Anatolia,Balkans,Andriake (Myra),Thessalonica,2
Late.Antiquity,Anatolia,Balkans,Ephesus,Thessalonica,2
Late.Antiquity,Anatolia,Balkans,Hierapolis,Siscia,2
Late.Antiquity,Anatolia,Balkans,Hierapolis,Thessalonica,4
Late.Antiquity,Anatolia,Balkans,Niksar,Thessalonica,2
Late.Antiquity,Anatolia,Balkans,Pergamon,Siscia,1
Late.Antiquity,Anatolia,Balkans,Pergamon,Thessalonica,1
Late.Antiquity,Anatolia,Balkans,Sagalassos,Siscia,2
Late.Antiquity,Anatolia,Balkans,Sagalassos,Thessalonica,1
Late.Antiquity,Anatolia,Balkans,Sardis,Sirmium,3
Late.Antiquity,Anatolia,Balkans,Sardis,Siscia,13
Late.Antiquity,Anatolia,Balkans,Sardis,Thessalonica,85
Late.Antiquity,Anatolia,Balkans,Side,Siscia,4
Late.Antiquity,Anatolia,Balkans,Side,Thessalonica,4
Late.Antiquity,Anatolia,Balkans,Troy,Maronea,1
Late.Antiquity,Anatolia,Balkans,Troy,Siscia,3
Late.Antiquity,Anatolia,Balkans,Troy,Thessalonica,2
Late.Antiquity,Anatolia,East,Sagalassos,uncertain,79
Late.Antiquity,Anatolia,Egypt,Andriake (Myra),Alexandria,2
Late.Antiquity,Anatolia,Egypt,Aphrodisias,Alexandria,3
Late.Antiquity,Anatolia,Egypt,Ephesus,Alexandria,1
Late.Antiquity,Anatolia,Egypt,Hierapolis,Alexandria,4
Late.Antiquity,Anatolia,Egypt,Sagalassos,Alexandria,1
Late.Antiquity,Anatolia,Egypt,Sardis,Alexandria,54
Late.Antiquity,Anatolia,Egypt,Side,Alexandria,5
Late.Antiquity,Anatolia,Egypt,Troy,Alexandria,1
Late.Antiquity,Anatolia,Italy/Sicily,Aphrodisias,Rome,2
Late.Antiquity,Anatolia,Italy/Sicily,Ephesus,Rome,1
Late.Antiquity,Anatolia,Italy/Sicily,Hierapolis,Aquileia,2
Late.Antiquity,Anatolia,Italy/Sicily,Hierapolis,Rome,7
Late.Antiquity,Anatolia,Italy/Sicily,Sagalassos,Aquilea,1
Late.Antiquity,Anatolia,Italy/Sicily,Sagalassos,Rome,9
Late.Antiquity,Anatolia,Italy/Sicily,Sardis,Aquileia,14
Late.Antiquity,Anatolia,Italy/Sicily,Sardis,Rome,65
Late.Antiquity,Anatolia,Italy/Sicily,Side,Rome,2
Late.Antiquity,Anatolia,Italy/Sicily,Troy,Rome,1
Late.Antiquity,Anatolia,Syria,Andriake (Myra),Antioch,3
Late.Antiquity,Anatolia,Syria,Ephesus,Antioch,3
Late.Antiquity,Anatolia,Syria,Hierapolis,Antioch,21
Late.Antiquity,Anatolia,Syria,Niksar,Antioch,3
Late.Antiquity,Anatolia,Syria,Pergamon,Antioch,1
Late.Antiquity,Anatolia,Syria,Sagalassos,Antioch,26
Late.Antiquity,Anatolia,Syria,Sagalassos,Antioch?,2
Late.Antiquity,Anatolia,Syria,Sardis,Antioch,158
Late.Antiquity,Anatolia,Syria,Side,Antioch,32
Late.Antiquity,Anatolia,Syria,Troy,Antioch,8
Late.Antiquity,Anatolia,West,Andriake (Myra),Ticinum,1
Late.Antiquity,Anatolia,West,Andriake (Myra),Trier,1
Late.Antiquity,Anatolia,West,Ephesus,Arelate,1
Late.Antiquity,Anatolia,West,Ephesus,Trier,1
Late.Antiquity,Anatolia,West,Hierapolis,Treveri,5
Late.Antiquity,Anatolia,West,Niksar,Ticinum,1
Late.Antiquity,Anatolia,West,Sagalassos,Arles,1
Late.Antiquity,Anatolia,West,Sagalassos,uncertain,1
Late.Antiquity,Anatolia,West,Sardis,Arles,10
Late.Antiquity,Anatolia,West,Sardis,London,1
Late.Antiquity,Anatolia,West,Sardis,Trier,3
Late.Antiquity,Anatolia,West,Side,Ticinum,1
Late.Antiquity,Anatolia,West,Troy,Arles,2
Late.Antiquity,Anatolia,West,Troy,Trier,1
Late.Antiquity,Balkans,Africa,Athens,Carthage,1
Late.Antiquity,Balkans,Africa,Corinth,Carthage,2
Late.Antiquity,Balkans,Anatolia,Athens,Chios,4
Late.Antiquity,Balkans,Anatolia,Athens,Constantinople,1218
Late.Antiquity,Balkans,Anatolia,Athens,Cyzicus,1132
Late.Antiquity,Balkans,Anatolia,Athens,Heraclea,328
Late.Antiquity,Balkans,Anatolia,Athens,Nicomedia,580
Late.Antiquity,Balkans,Anatolia,Athens,Tripolis,2
Late.Antiquity,Balkans,Anatolia,Athens,uncertain,2
Late.Antiquity,Balkans,Anatolia,Corinth,Constantinople,175
Late.Antiquity,Balkans,Anatolia,Corinth,Cyzicus,251
Late.Antiquity,Balkans,Anatolia,Corinth,Heraclea,108
Late.Antiquity,Balkans,Anatolia,Corinth,Nicomedia,190
Late.Antiquity,Balkans,Anatolia,Histria,Constantinople,10
Late.Antiquity,Balkans,Anatolia,Histria,Cyzicus,12
Late.Antiquity,Balkans,Anatolia,Histria,Heraclea,40
Late.Antiquity,Balkans,Anatolia,Histria,Nicomedia,13
Late.Antiquity,Balkans,Anatolia,Nicopolis ad Istrum,Constantinople,37
Late.Antiquity,Balkans,Anatolia,Nicopolis ad Istrum,Cyzicus,35
Late.Antiquity,Balkans,Anatolia,Nicopolis ad Istrum,Heraclea,22
Late.Antiquity,Balkans,Anatolia,Nicopolis ad Istrum,Nicomedia,17
Late.Antiquity,Balkans,Anatolia,Nicopolis ad Istrum,uncertain,2
Late.Antiquity,Balkans,Balkans,Athens,Megara (Megaris),3
Late.Antiquity,Balkans,Balkans,Athens,Melos,1
Late.Antiquity,Balkans,Balkans,Athens,Sirmium,20
Late.Antiquity,Balkans,Balkans,Athens,Siscia,131
Late.Antiquity,Balkans,Balkans,Athens,Thessalonica,1329
Late.Antiquity,Balkans,Balkans,Athens,uncertain,3
Late.Antiquity,Balkans,Balkans,Corinth,Sirmium,8
Late.Antiquity,Balkans,Balkans,Corinth,Siscia,46
Late.Antiquity,Balkans,Balkans,Corinth,Thessalonica,392
Late.Antiquity,Balkans,Balkans,Histria,Siscia,15
Late.Antiquity,Balkans,Balkans,Histria,Thessalonica,13
Late.Antiquity,Balkans,Balkans,Nicopolis ad Istrum,Sirmium,4
Late.Antiquity,Balkans,Balkans,Nicopolis ad Istrum,Siscia,25
Late.Antiquity,Balkans,Balkans,Nicopolis ad Istrum,Thessalonica,35
Late.Antiquity,Balkans,Egypt,Athens,Alexandria,104
Late.Antiquity,Balkans,Egypt,Corinth,Alexandria,16
Late.Antiquity,Balkans,Egypt,Nicopolis ad Istrum,Alexandria,2
Late.Antiquity,Balkans,Italy/Sicily,Athens,Aquileia,60
Late.Antiquity,Balkans,Italy/Sicily,Athens,Rome,148
Late.Antiquity,Balkans,Italy/Sicily,Corinth,Aquileia,20
Late.Antiquity,Balkans,Italy/Sicily,Corinth,Rome,58
Late.Antiquity,Balkans,Italy/Sicily,Histria,Aquileia,1
Late.Antiquity,Balkans,Italy/Sicily,Histria,Rome,4
Late.Antiquity,Balkans,Italy/Sicily,Histria,Rome?,17
Late.Antiquity,Balkans,Italy/Sicily,Nicopolis ad Istrum,Aquileia,1
Late.Antiquity,Balkans,Italy/Sicily,Nicopolis ad Istrum,Rome,3
Late.Antiquity,Balkans,Syria,Athens,Antioch,302
Late.Antiquity,Balkans,Syria,Corinth,Antioch,50
Late.Antiquity,Balkans,Syria,Histria,Antioch,5
Late.Antiquity,Balkans,Syria,Nicopolis ad Istrum,Antioch,1
Late.Antiquity,Balkans,West,Athens,Arles,18
Late.Antiquity,Balkans,West,Athens,London,1
Late.Antiquity,Balkans,West,Athens,Lyons,7
Late.Antiquity,Balkans,West,Athens,Ticinum,9
Late.Antiquity,Balkans,West,Athens,Treves,8
Late.Antiquity,Balkans,West,Corinth,Arelate,2
Late.Antiquity,Balkans,West,Corinth,Arles,5
Late.Antiquity,Balkans,West,Corinth,Lugdunum,2
Late.Antiquity,Balkans,West,Corinth,Ticinum,8
Late.Antiquity,Balkans,West,Corinth,Trier,10
Late.Antiquity,Balkans,West,Histria,Arles,1
Late.Antiquity,Balkans,West,Histria,London,1
Late.Antiquity,Balkans,West,Histria,Trier,1
Late.Antiquity,Balkans,West,Nicopolis ad Istrum,London,1
Late.Antiquity,Balkans,West,Nicopolis ad Istrum,Ticinum,3
Late.Antiquity,Balkans,West,Nicopolis ad Istrum,Trier,1
Late.Antiquity,Cilicia,Anatolia,Elaiussa Sebaste,Constantinople,7
Late.Antiquity,Cilicia,Anatolia,Elaiussa Sebaste,Constantinople?,1
Late.Antiquity,Cilicia,Anatolia,Elaiussa Sebaste,Cyzicus,11
Late.Antiquity,Cilicia,Anatolia,Elaiussa Sebaste,Cyzicus?,1
Late.Antiquity,Cilicia,Anatolia,Elaiussa Sebaste,Heraclea?,1
Late.Antiquity,Cilicia,Anatolia,Elaiussa Sebaste,Nicomedia,5
Late.Antiquity,Cilicia,Anatolia,Elaiussa Sebaste,uncertain,1
Late.Antiquity,Cilicia,Anatolia,Tarsus,Constantinople,2
Late.Antiquity,Cilicia,Anatolia,Tarsus,Cyzicus,3
Late.Antiquity,Cilicia,Anatolia,Tarsus,Heraclea,3
Late.Antiquity,Cilicia,Balkans,Elaiussa Sebaste,Thessalonica,1
Late.Antiquity,Cilicia,Balkans,Tarsus,Sirmium,2
Late.Antiquity,Cilicia,Balkans,Tarsus,Siscia,1
Late.Antiquity,Cilicia,Egypt,Elaiussa Sebaste,Alexandria,3
Late.Antiquity,Cilicia,Egypt,Tarsus,Alexandria,2
Late.Antiquity,Cilicia,Italy/Sicily,Elaiussa Sebaste,Ostia,1
Late.Antiquity,Cilicia,Syria,Elaiussa Sebaste,Antioch,13
Late.Antiquity,Cilicia,Syria,Elaiussa Sebaste,Antioch?,2
Late.Antiquity,Cilicia,Syria,Tarsus,Antioch,9
Late.Antiquity,Cilicia,West,Elaiussa Sebaste,Lugdunum,1
